Fecha,Tmean_Promedio,Tmean_Desviacion,Tmean_Maximo,Tmean_Minimo
2000-03-13,15.191428571428574,0.5987644433786737,16.648333333333333,13.75
2000-03-14,16.77989417989418,0.7933580580056256,18.078333333333333,15.213333333333335
2000-03-15,15.620899470899472,0.7033422869485021,17.113333333333333,14.088333333333335
2000-03-16,14.76719576719577,0.7121468663176643,16.125,13.618333333333334
2000-03-17,14.622380952380952,0.5518438480703225,15.448333333333334,13.503333333333334
2000-03-18,15.133915343915342,0.6601223203635564,16.208333333333336,13.791666666666668
2000-03-19,13.343148148148149,0.48438729376660156,14.408333333333335,12.351666666666667
2000-03-20,13.203624338624339,0.8524318640597743,14.653333333333334,11.601666666666667
2000-03-21,13.763148148148149,0.6862041972141737,14.951666666666668,12.530000000000001
2000-03-22,14.217407407407409,0.7698418707610521,15.363333333333335,12.523333333333333
2000-03-23,13.33267195767196,0.37090438825624217,13.791666666666668,11.986666666666668
2000-03-24,16.692830687830693,0.6129723917039314,17.64166666666667,15.540000000000001
2000-03-25,16.102592592592593,0.7197072681530009,17.201666666666668,14.22
2000-03-26,13.313412698412696,0.5159091074065899,13.98,11.933333333333334
2000-03-27,10.749761904761908,0.434718366243141,11.485000000000001,9.91
2000-03-28,13.533730158730158,0.43704895765030716,14.4,12.788333333333334
2000-03-29,15.270449735449736,0.4981179044844781,16.27166666666667,13.978333333333333
2000-03-30,13.902433862433863,0.5491269987838614,14.883333333333335,12.905000000000001
2000-03-31,13.364179894179895,0.5906955569552651,14.530000000000001,12.345
2000-04-01,15.758492063492064,0.6196938934199289,16.728333333333335,14.041666666666668
2000-04-02,13.526878306878308,0.7511564565573682,14.975000000000001,11.476666666666667
2000-04-03,13.688544973544973,0.5569812256439931,14.441666666666668,12.301666666666668
2000-04-04,14.296005291005294,0.768961514810386,15.603333333333333,12.908333333333335
2000-04-05,13.60462962962963,0.638867042031196,14.751666666666667,12.406666666666668
2000-04-06,12.725185185185186,0.5014018365395994,13.495000000000001,11.350000000000001
2000-04-07,11.367275132275132,0.44025268333545164,12.085,10.395000000000001
2000-04-08,12.660185185185187,0.5330020557709008,13.713333333333335,11.66
2000-04-09,12.54595238095238,0.45840405556201924,13.33,11.206666666666667
2000-04-10,11.14314814814815,0.35778210476422095,11.658333333333333,10.223333333333334
2000-04-11,13.286084656084657,0.3164496832111279,13.983333333333334,12.425
2000-04-12,14.1655291005291,0.3732038495925384,14.788333333333334,13.016666666666667
2000-04-13,12.959206349206351,0.4874946621281371,14.131666666666668,12.030000000000001
2000-04-14,13.302936507936508,0.4776154868594421,14.116666666666667,12.253333333333334
2000-04-15,14.11010582010582,0.6801072299139996,15.225000000000001,12.445
2000-04-16,14.21862433862434,0.6804472242695219,15.393333333333334,12.463333333333335
2000-04-17,12.26362433862434,0.3796509976841257,12.898333333333333,10.895000000000001
2000-04-18,12.337433862433864,0.3886360658219569,12.920000000000002,11.121666666666668
2000-04-19,11.347380952380952,0.3993325244762318,12.171666666666667,10.141666666666667
2000-04-20,12.083201058201059,0.4168087907436794,12.696666666666667,11.188333333333334
2000-04-21,12.458915343915345,0.40580402898558204,13.198333333333334,11.495000000000001
2000-04-22,13.335132275132276,0.37967628716103663,13.955,12.263333333333334
2000-04-23,13.655846560846562,0.45905315029806515,14.365,12.351666666666667
2000-04-24,11.452910052910052,0.3043964984047791,12.290000000000001,10.711666666666668
2000-04-25,11.964603174603177,0.7073440470570382,13.385000000000002,10.413333333333334
2000-04-26,9.782566137566137,0.3797166428680368,10.488333333333333,8.826666666666668
2000-04-27,9.816878306878307,0.2817810719199773,10.363333333333333,9.136666666666667
2000-04-28,11.348703703703706,0.30988241560798097,11.925,10.323333333333334
2000-04-29,13.018544973544975,0.32740044087149256,13.510000000000002,12.226666666666667
2000-04-30,13.705952380952382,0.42780238171727514,14.406666666666668,12.598333333333334
2000-05-01,10.308968253968255,0.3075635935405141,10.851666666666667,9.638333333333334
2000-05-02,9.76873015873016,0.34822714442861297,10.23,8.885
2000-05-03,9.283359788359789,0.2853997926211123,9.701666666666668,8.526666666666667
2000-05-04,9.589656084656086,0.3375102269964194,10.191666666666668,8.613333333333333
2000-05-05,9.109603174603176,0.28754168692263904,9.775,8.625
2000-05-06,11.242989417989419,0.2598314062548652,11.711666666666668,10.581666666666667
2000-05-07,9.764576719576718,0.1853808150355434,10.16,9.32
2000-05-08,9.553174603174604,0.27315966128675695,10.120000000000001,8.846666666666668
2000-05-09,9.176481481481481,0.2308035787961418,9.626666666666667,8.596666666666668
2000-05-10,10.386322751322751,0.4023250502965656,11.063333333333334,9.448333333333334
2000-05-11,9.909126984126985,0.2943341897713032,10.46,9.201666666666668
2000-05-12,10.100555555555555,0.24218235437157573,10.698333333333334,9.423333333333334
2000-05-13,9.512433862433864,0.31699938318791576,10.040000000000001,8.671666666666667
2000-05-14,9.992301587301588,0.2470686037030041,10.586666666666668,9.548333333333334
2000-05-15,10.488783068783068,0.3432304780373123,10.963333333333335,9.483333333333334
2000-05-16,10.539179894179895,0.24492212940504005,11.088333333333335,9.915000000000001
2000-05-17,10.47,0.332263494808508,11.195,9.875
2000-05-18,10.824708994708995,0.30819102102328905,11.32,10.105
2000-05-19,9.241507936507936,0.30485326424955334,9.850000000000001,8.593333333333334
2000-05-20,8.14526455026455,0.35868171895958545,8.745000000000001,7.176666666666667
2000-05-21,10.016005291005293,0.32567871602899995,10.491666666666667,9.196666666666667
2000-05-22,11.326666666666668,0.2958837240040612,11.895000000000001,10.506666666666668
2000-05-23,9.337910052910054,0.3071065927030142,9.940000000000001,8.793333333333335
2000-05-24,10.406481481481482,0.35532024841537013,10.953333333333335,9.391666666666667
2000-05-25,10.3778835978836,0.2812464706969164,10.846666666666668,9.775
2000-05-26,7.6539417989417995,0.3563718681787542,8.385,6.901666666666667
2000-05-27,8.36373015873016,0.7971876113434756,9.71,6.765000000000001
2000-05-28,10.165925925925926,0.37554860256757255,11.046666666666667,9.575000000000001
2000-05-29,10.51357142857143,0.389863501770296,11.206666666666667,9.503333333333334
2000-05-30,9.487698412698412,0.23661886181087988,10.051666666666668,8.981666666666667
2000-05-31,8.273544973544976,0.41212311007018715,8.981666666666667,7.233333333333333
2000-06-01,7.842698412698414,0.39154618529356033,8.746666666666668,6.966666666666667
2000-06-02,10.417592592592593,0.3735956393536628,11.216666666666667,9.73
2000-06-03,12.932539682539684,0.48413816016244016,13.811666666666667,11.82
2000-06-04,11.372962962962964,0.3423523825403874,12.075000000000001,10.643333333333334
2000-06-05,9.037116402116403,0.48754416490119845,9.96,7.791666666666667
2000-06-06,6.752142857142857,0.236104935226686,7.208333333333334,6.121666666666667
2000-06-07,7.286931216931218,0.416073461999625,8.088333333333335,6.648333333333333
2000-06-08,7.97931216931217,0.5025088410710337,8.968333333333334,7.131666666666667
2000-06-09,8.92126984126984,0.3450133185433358,9.621666666666668,8.075000000000001
2000-06-10,8.79026455026455,0.24527568018467197,9.216666666666667,8.248333333333333
2000-06-11,10.831005291005294,0.3408965433013246,11.440000000000001,9.911666666666667
2000-06-12,11.95320105820106,0.5107299563599097,12.725000000000001,10.953333333333335
2000-06-13,12.108783068783069,0.37536604196822726,12.753333333333334,11.32
2000-06-14,9.786640211640213,0.563445442341935,11.063333333333334,8.736666666666666
2000-06-15,8.138809523809526,0.3990645398036481,8.888333333333334,7.358333333333333
2000-06-16,7.185185185185185,0.24008102525407293,7.638333333333334,6.673333333333334
2000-06-17,4.974126984126984,0.3767739765133429,5.711666666666667,4.38
2000-06-18,4.953783068783069,0.6240286424449127,5.99,3.825
2000-06-19,5.119708994708995,0.4902691140637043,6.066666666666667,4.386666666666667
2000-06-20,9.73690476190476,0.3555580179903393,10.248333333333335,8.853333333333333
2000-06-21,11.12915343915344,0.5213065996251028,11.911666666666667,9.815000000000001
2000-06-22,11.989920634920635,0.4924183052567988,12.878333333333334,10.818333333333333
2000-06-23,10.593730158730159,0.3903193322831231,11.581666666666667,9.92
2000-06-24,9.07452380952381,0.5964408272141093,10.235000000000001,8.015
2000-06-25,8.974550264550265,0.4532906537594221,9.665000000000001,8.05
2000-06-26,10.31793650793651,0.3391526054682735,10.883333333333335,9.718333333333334
2000-06-27,9.659470899470898,0.3981821374512649,10.306666666666667,8.818333333333333
2000-06-28,8.429920634920636,0.40764350851295766,9.028333333333334,7.446666666666667
2000-06-29,8.850529100529101,0.2887488710433699,9.350000000000001,8.183333333333334
2000-06-30,11.676269841269841,0.4103640481979555,12.365,10.775
2000-07-01,7.52936507936508,0.3186766381422661,8.25,6.946666666666667
2000-07-02,6.987407407407408,0.30497965609686334,7.62,6.361666666666667
2000-07-03,9.221851851851852,0.2930248966300842,9.835,8.643333333333334
2000-07-04,8.72835978835979,0.2047658558879419,9.281666666666668,8.331666666666667
2000-07-05,9.023280423280424,0.45648153744256,9.711666666666668,7.6450000000000005
2000-07-06,10.048227513227515,0.3899001447049051,10.595,9.016666666666667
2000-07-07,7.790105820105819,0.31073033288065527,8.503333333333334,7.093333333333334
2000-07-08,5.077671957671957,0.2697445619837418,5.633333333333334,4.57
2000-07-09,5.069126984126984,0.45298703482141894,5.993333333333334,4.351666666666667
2000-07-10,5.073809523809524,0.3694437198431167,5.891666666666667,4.065
2000-07-11,3.2914814814814815,0.4446697951619548,4.356666666666667,2.501666666666667
2000-07-12,4.08484126984127,0.3927885782720298,4.928333333333334,3.1500000000000004
2000-07-13,5.99042328042328,0.3645621384017845,6.866666666666667,5.191666666666667
2000-07-14,5.798068783068784,0.34414761997454696,6.536666666666667,5.213333333333334
2000-07-15,5.829021164021165,0.32075330685035064,6.538333333333334,5.328333333333334
2000-07-16,7.915370370370371,0.3126541164159777,8.658333333333333,7.355
2000-07-17,7.699656084656085,0.38742481306528836,8.426666666666668,6.75
2000-07-18,4.0762169312169325,0.29980787592165864,4.673333333333334,3.285
2000-07-19,7.113544973544974,0.34656178359257794,7.8950000000000005,6.245
2000-07-20,9.06857142857143,0.37299952682860255,9.881666666666668,8.09
2000-07-21,5.206111111111111,0.2430062308227814,5.668333333333334,4.45
2000-07-22,5.229285714285714,0.25525615903859256,5.7283333333333335,4.428333333333334
2000-07-23,6.926216931216931,0.22870469672133786,7.57,6.405
2000-07-24,7.4321957671957675,0.28160425177992493,8.078333333333333,6.788333333333334
2000-07-25,6.568888888888889,0.2842287438595521,7.055000000000001,5.833333333333334
2000-07-26,7.311587301587302,0.25174600672551367,7.921666666666667,6.781666666666667
2000-07-27,7.118571428571429,0.29425882995639513,7.590000000000001,6.286666666666667
2000-07-28,6.310449735449736,0.25436787618115353,6.798333333333334,5.681666666666667
2000-07-29,6.847619047619049,0.24313025415145087,7.385000000000001,6.338333333333334
2000-07-30,5.675608465608467,0.28504823404259605,6.376666666666667,5.118333333333334
2000-07-31,6.696481481481482,0.6042340401121545,8.248333333333333,5.888333333333334
2000-08-01,9.766534391534393,0.4207779497934628,10.476666666666667,8.631666666666668
2000-08-02,5.578571428571429,0.2968254817078226,6.181666666666667,5.001666666666667
2000-08-03,6.914047619047619,0.35924999208812625,7.665000000000001,6.03
2000-08-04,6.237619047619048,0.37389587180508543,7.1450000000000005,5.301666666666667
2000-08-05,8.80730158730159,0.37475840878276323,9.466666666666667,7.876666666666667
2000-08-06,11.553703703703706,0.4980616258134889,12.258333333333335,10.311666666666667
2000-08-07,9.56984126984127,0.594342945962149,11.061666666666667,8.286666666666667
2000-08-08,8.413068783068782,0.28902365695775695,8.923333333333334,7.590000000000001
2000-08-09,6.79468253968254,0.18361230750105076,7.175000000000001,6.358333333333333
2000-08-10,8.808412698412699,0.2632657519219822,9.356666666666667,8.123333333333333
2000-08-11,10.463703703703704,0.2639884431166586,11.061666666666667,9.873333333333335
2000-08-12,9.595687830687831,0.38846003961019426,10.346666666666668,8.705
2000-08-13,9.786084656084656,0.4484002682799025,10.345,8.63
2000-08-14,9.147407407407407,0.3901856811381425,9.641666666666667,8.036666666666667
2000-08-15,8.887195767195768,0.45609789875077256,9.515,7.591666666666667
2000-08-16,8.96320105820106,0.3198474754431886,9.595,8.131666666666668
2000-08-17,10.231137566137567,0.38551802404088753,11.053333333333335,9.498333333333333
2000-08-18,8.851005291005293,0.30173039165602994,9.493333333333334,8.221666666666668
2000-08-19,8.177513227513229,0.44416646793287723,8.813333333333334,6.993333333333334
2000-08-20,7.947804232804233,0.33134617007976397,8.541666666666668,7.336666666666667
2000-08-21,9.745185185185186,0.39597724881546315,10.395000000000001,8.956666666666667
2000-08-22,9.269126984126984,0.35179958835298736,9.766666666666667,8.481666666666667
2000-08-23,9.002989417989419,0.39740950837686123,9.608333333333334,7.778333333333334
2000-08-24,9.081322751322753,0.5000065395277953,9.801666666666668,7.715000000000001
2000-08-25,8.731349206349208,0.49706119208022026,9.388333333333334,7.276666666666667
2000-08-26,8.380185185185185,0.5554104660629535,9.461666666666668,7.4350000000000005
2000-08-27,7.4499470899470905,0.5067700368178838,8.455,6.543333333333334
2000-08-28,7.409074074074074,0.36513699414794293,8.046666666666667,6.6033333333333335
2000-08-29,9.252407407407407,0.47471719770138393,10.035,7.973333333333334
2000-08-30,8.58378306878307,0.548118169646615,9.626666666666667,7.29
2000-08-31,7.341084656084656,0.268716519382891,7.8516666666666675,6.635000000000001
2000-09-01,8.05420634920635,0.3492455786045905,8.671666666666667,7.36
2000-09-02,8.24867724867725,0.2528502702139752,8.726666666666667,7.595000000000001
2000-09-03,8.129444444444443,0.3052114946023328,8.71,7.285
2000-09-04,9.35367724867725,0.3360156835187322,9.876666666666667,8.385
2000-09-05,8.378201058201059,0.3156557662235919,9.155000000000001,7.648333333333333
2000-09-06,8.584497354497353,0.45553316194675997,9.18,7.41
2000-09-07,9.234179894179894,0.5944818911967256,10.49,8.003333333333334
2000-09-08,9.32698412698413,0.556341416968771,10.233333333333334,8.115
2000-09-09,9.1334126984127,0.5704342870902248,10.105,7.8950000000000005
2000-09-10,7.901825396825398,0.4805377750895156,8.791666666666668,6.736666666666667
2000-09-11,6.137486772486773,0.5354610231572637,7.123333333333334,5.1450000000000005
2000-09-12,6.968253968253968,0.5638028653260476,8.105,5.911666666666667
2000-09-13,7.6506084656084665,0.48506934190268786,8.501666666666667,6.646666666666667
2000-09-14,7.986164021164021,0.4292163642998389,8.761666666666667,6.966666666666667
2000-09-15,7.6319576719576725,0.5568001566397826,8.966666666666667,6.451666666666667
2000-09-16,9.822989417989419,0.5884065229240671,10.783333333333333,8.813333333333334
2000-09-17,10.771587301587303,0.6930794475998485,11.796666666666667,9.373333333333333
2000-09-18,10.675978835978837,0.7580321010476738,12.086666666666668,9.163333333333334
2000-09-19,9.771243386243388,0.592952434680151,10.946666666666667,8.666666666666668
2000-09-20,9.497645502645502,0.7064114066107843,10.746666666666668,8.200000000000001
2000-09-21,10.44084656084656,0.6978280661926162,12.011666666666667,8.838333333333335
2000-09-22,10.401957671957673,0.4982959975823338,11.283333333333333,9.353333333333333
2000-09-23,10.05489417989418,0.5470722035131915,10.981666666666667,8.98
2000-09-24,9.670079365079363,0.3906380649112699,10.333333333333334,8.883333333333335
2000-09-25,12.617328042328044,0.33228134788443897,13.195,11.908333333333333
2000-09-26,14.51883597883598,0.4647076829498826,15.233333333333334,13.518333333333334
2000-09-27,12.484338624338625,0.6970883346868496,13.723333333333334,11.081666666666667
2000-09-28,11.530740740740741,0.7599923290350004,12.91,10.118333333333334
2000-09-29,11.684735449735449,0.6854664220276901,13.008333333333335,10.221666666666668
2000-09-30,11.322116402116404,0.5358140229842454,12.286666666666667,10.321666666666667
2000-10-01,12.065925925925928,0.8079369713757711,13.413333333333334,10.141666666666667
2000-10-02,9.741507936507936,0.5812287593953858,10.551666666666668,8.440000000000001
2000-10-03,10.028624338624338,0.6465810598767998,11.370000000000001,8.923333333333334
2000-10-04,11.1355291005291,0.5767215487078563,12.096666666666668,10.051666666666668
2000-10-05,12.06436507936508,0.6816284984703426,13.323333333333334,10.868333333333334
2000-10-06,12.396957671957674,0.6730703386333551,13.595,11.206666666666667
2000-10-07,11.932539682539682,0.6792946762956692,13.243333333333334,10.620000000000001
2000-10-08,8.592566137566138,0.5548677349583232,9.711666666666668,7.6016666666666675
2000-10-09,10.441613756613757,0.6825952245560833,11.606666666666667,9.176666666666668
2000-10-10,11.095476190476193,0.6352804535983395,12.301666666666668,9.955
2000-10-11,9.93037037037037,0.5425984614233774,10.833333333333334,8.705
2000-10-12,10.02600529100529,0.444659723623891,10.845,8.946666666666667
2000-10-13,10.61216931216931,0.6722504673930015,11.951666666666668,9.386666666666667
2000-10-14,11.644126984126984,0.7578499742840255,13.011666666666667,10.186666666666667
2000-10-15,12.854973544973545,0.6665336171508495,13.975000000000001,11.141666666666667
2000-10-16,15.87925925925926,0.64029099272096,16.833333333333336,14.523333333333333
2000-10-17,14.732116402116402,0.623821725762609,15.916666666666668,13.56
2000-10-18,13.18626984126984,0.7920818301150379,14.870000000000001,11.600000000000001
2000-10-19,13.313174603174604,0.9453521648282599,15.088333333333335,11.588333333333335
2000-10-20,11.97989417989418,0.7679926348701552,13.948333333333334,10.513333333333334
2000-10-21,10.161190476190477,0.679837906591787,11.930000000000001,8.896666666666667
2000-10-22,12.059444444444447,0.6485686995412988,13.218333333333334,10.725000000000001
2000-10-23,14.386587301587301,0.9163789076267306,15.796666666666667,12.443333333333333
2000-10-24,12.039206349206351,0.5694347933477824,13.228333333333333,10.528333333333334
2000-10-25,12.012222222222222,0.662158367540352,13.48,10.705
2000-10-26,13.281058201058201,0.7145162953321476,14.736666666666668,11.915000000000001
2000-10-27,15.18351851851852,0.5611670655042252,16.211666666666666,14.030000000000001
2000-10-28,16.783650793650796,0.6718818406988852,17.91,15.200000000000001
2000-10-29,16.14208994708995,1.125993309014221,17.98166666666667,13.040000000000001
2000-10-30,12.119126984126986,0.8277036750225015,14.243333333333334,10.235000000000001
2000-10-31,12.510793650793651,0.7633805152317718,13.8,10.666666666666668
2000-11-01,13.588439153439154,0.8947204480507474,15.276666666666667,11.876666666666667
2000-11-02,12.307142857142859,0.7228538403281805,13.668333333333335,10.975000000000001
2000-11-03,12.068121693121695,0.6086051427310529,13.23,10.981666666666667
2000-11-04,12.398386243386243,0.693469154396933,13.606666666666667,11.265
2000-11-05,13.108068783068784,0.8761875894566868,14.678333333333335,11.573333333333334
2000-11-06,12.4234126984127,0.8261374195793498,13.913333333333334,10.931666666666667
2000-11-07,11.925211640211641,0.8814656551676685,13.456666666666667,10.040000000000001
2000-11-08,12.140873015873016,0.8488263428062742,13.596666666666668,10.540000000000001
2000-11-09,11.011111111111111,0.7178674571722968,12.433333333333334,9.815000000000001
2000-11-10,11.832777777777778,0.8426556345972644,13.431666666666667,10.378333333333334
2000-11-11,11.064259259259261,0.8454915593170328,12.416666666666668,9.385
2000-11-12,10.450343915343915,0.7244855961830667,11.705,9.081666666666667
2000-11-13,11.22325396825397,0.7870564134380639,12.641666666666667,9.756666666666668
2000-11-14,13.117301587301588,0.8765953673991375,14.598333333333334,11.541666666666668
2000-11-15,15.387328042328042,0.9793657982669391,16.89,13.48
2000-11-16,16.82854497354497,0.9110973911115403,18.233333333333334,15.131666666666668
2000-11-17,17.894391534391538,1.1120858939008906,19.745,15.421666666666667
2000-11-18,16.363253968253968,1.1227253873002456,18.30666666666667,14.146666666666668
2000-11-19,14.957724867724869,0.9130110997230949,16.531666666666666,13.245000000000001
2000-11-20,15.777751322751325,1.1248101998909301,17.728333333333335,13.631666666666668
2000-11-21,16.317222222222224,1.0985340159171149,18.191666666666666,14.231666666666667
2000-11-22,16.27177248677249,1.0405619273280062,18.105,14.381666666666668
2000-11-23,16.20632275132275,0.9551860285276217,17.76666666666667,14.311666666666667
2000-11-24,17.363650793650795,1.0472213530855246,18.976666666666667,15.433333333333334
2000-11-25,17.661534391534392,1.118624490031868,19.62,15.541666666666668
2000-11-26,17.349576719576724,1.2586977456233133,19.89,14.950000000000001
2000-11-27,16.76063492063492,1.2690488053043483,19.143333333333334,14.171666666666667
2000-11-28,17.767804232804234,1.1243574620270664,19.470000000000002,15.503333333333334
2000-11-29,19.12626984126984,1.2070823743235672,21.045,16.773333333333333
2000-11-30,20.877804232804234,1.4387504629558958,23.073333333333334,17.743333333333336
2000-12-01,19.634179894179894,1.3173731569519265,21.75,16.746666666666666
2000-12-02,17.40261904761905,1.0376346182096226,19.083333333333336,15.215000000000002
2000-12-03,16.72783068783069,1.1182302342071337,18.445,14.328333333333335
2000-12-04,18.231719576719577,1.3486131738906288,20.610000000000003,15.595
2000-12-05,19.967222222222222,1.2440789571000381,21.803333333333335,16.791666666666668
2000-12-06,19.436455026455025,1.1621207918068877,21.373333333333335,16.635
2000-12-07,17.71383597883598,1.0015087663499977,19.335,15.883333333333335
2000-12-08,17.959708994708993,1.07354008737261,19.663333333333334,15.766666666666667
2000-12-09,20.486084656084657,0.9754516052081664,21.985000000000003,18.380000000000003
2000-12-10,18.73431216931217,1.1262165922251504,20.71166666666667,16.165000000000003
2000-12-11,17.326587301587303,1.2402582804266187,19.663333333333334,14.986666666666668
2000-12-12,17.440661375661378,1.1950807289993512,19.723333333333336,15.270000000000001
2000-12-13,16.245079365079366,1.0386927252443017,18.123333333333335,14.270000000000001
2000-12-14,14.225,0.6541769874156363,15.588333333333335,13.026666666666667
2000-12-15,15.714100529100529,1.1083772249493025,17.653333333333336,13.693333333333333
2000-12-16,19.56920634920635,1.0201982143551538,21.168333333333333,17.393333333333334
2000-12-17,21.66111111111111,1.0055481890460682,23.113333333333333,18.908333333333335
2000-12-18,21.61042328042328,0.9161169572644504,23.093333333333334,19.09166666666667
2000-12-19,20.78161375661376,1.1589533367252969,22.53,17.825000000000003
2000-12-20,18.41272486772487,1.4270629209628032,20.64666666666667,15.035
2000-12-21,16.75074074074074,1.1404576411236567,18.678333333333335,14.531666666666668
2000-12-22,18.01793650793651,1.3232989718156152,20.098333333333336,15.196666666666667
2000-12-23,18.150211640211644,1.2936783103726768,20.491666666666667,15.786666666666667
2000-12-24,16.95367724867725,0.9790833256767169,18.93166666666667,15.003333333333334
2000-12-25,16.238809523809525,0.8268039669097246,17.468333333333334,14.47
2000-12-26,15.17973544973545,0.9161419472872614,17.040000000000003,13.381666666666668
2000-12-27,16.364417989417987,1.012085792154831,18.168333333333333,14.356666666666667
