Fecha,Tmax_Promedio,Tmax_Desviacion,Tmax_Maximo,Tmax_Minimo
2000-03-13,21.317592592592593,1.599961578511837,24.296666666666667,18.165000000000003
2000-03-14,24.9528835978836,1.751573674059101,27.83666666666667,21.058333333333334
2000-03-15,22.04626984126984,1.4707237271775566,24.50166666666667,19.105
2000-03-16,23.00224867724868,1.4609203858478146,25.448333333333334,19.708333333333336
2000-03-17,24.992354497354498,1.6618433814882125,27.561666666666667,21.136666666666667
2000-03-18,26.08806878306879,1.9746253904623678,29.233333333333334,21.62166666666667
2000-03-19,21.14462962962963,1.297409589964134,23.316666666666666,18.188333333333336
2000-03-20,20.351851851851855,1.6409629628435434,23.296666666666667,16.96666666666667
2000-03-21,24.53587301587302,1.6231058383106989,26.915000000000003,20.781666666666666
2000-03-22,22.762089947089947,1.943666646437577,26.073333333333334,18.623333333333335
2000-03-23,19.808201058201064,1.1762464701402504,21.53,17.103333333333335
2000-03-24,25.812539682539683,1.4405490776959644,27.858333333333334,22.203333333333333
2000-03-25,23.56952380952381,1.7989536060147857,26.74666666666667,19.601666666666667
2000-03-26,19.581243386243386,1.4304092533681265,21.986666666666668,16.658333333333335
2000-03-27,18.660476190476192,1.0624436670851791,20.470000000000002,16.21
2000-03-28,23.840555555555557,1.301871770114133,25.663333333333334,20.315
2000-03-29,25.372433862433866,1.8045822242289897,27.930000000000003,21.01666666666667
2000-03-30,22.79515873015873,1.642964389567451,25.433333333333334,18.948333333333334
2000-03-31,23.66777777777778,1.7598225219157686,26.16166666666667,19.456666666666667
2000-04-01,27.453756613756617,2.0907739714444658,30.243333333333336,22.39666666666667
2000-04-02,21.528386243386244,1.876066045405741,24.75166666666667,17.651666666666667
2000-04-03,21.5537037037037,1.6693069680194672,24.325000000000003,17.683333333333334
2000-04-04,22.267539682539685,1.7381676545035896,25.01666666666667,18.413333333333334
2000-04-05,22.665423280423283,1.5161359606475866,24.866666666666667,19.08666666666667
2000-04-06,21.91330687830688,1.6964643825959134,24.41,18.07166666666667
2000-04-07,18.297751322751324,1.2881707481662636,20.3,15.503333333333334
2000-04-08,19.086190476190477,1.498980706842492,21.855,16.151666666666667
2000-04-09,18.74510582010582,1.0657116207696036,20.398333333333333,16.363333333333333
2000-04-10,20.7544708994709,1.243649399710414,22.87666666666667,17.905
2000-04-11,23.944021164021166,1.245769937334132,25.713333333333335,20.758333333333336
2000-04-12,24.39383597883598,1.7270613181732184,26.866666666666667,20.483333333333334
2000-04-13,16.586534391534393,1.0158344803647879,18.41166666666667,14.188333333333334
2000-04-14,17.12867724867725,1.0772253599310115,18.82166666666667,15.048333333333334
2000-04-15,21.199603174603176,1.421712914581928,23.308333333333334,17.93
2000-04-16,21.17145502645503,1.5765732740795002,23.65666666666667,17.71166666666667
2000-04-17,21.099682539682544,1.4168709114249707,22.918333333333337,17.566666666666666
2000-04-18,20.807010582010587,1.2187810560862102,22.408333333333335,18.068333333333335
2000-04-19,17.726693121693124,1.1834621172958524,19.828333333333333,15.396666666666668
2000-04-20,20.38111111111111,1.2528118286295613,22.18166666666667,17.48
2000-04-21,20.348809523809525,1.1418747320762004,21.933333333333334,17.630000000000003
2000-04-22,22.262063492063497,1.2048301421585397,24.008333333333336,19.423333333333336
2000-04-23,23.174735449735447,1.4023053331829969,25.213333333333335,19.89666666666667
2000-04-24,16.766322751322754,0.9163984291872006,18.053333333333335,14.831666666666667
2000-04-25,17.388968253968255,0.6628140950261858,18.198333333333334,15.805000000000001
2000-04-26,17.206375661375667,1.0607167695609123,18.798333333333336,14.946666666666667
2000-04-27,17.614735449735452,1.0608806866220752,19.17666666666667,15.190000000000001
2000-04-28,19.900079365079364,0.9853928047189289,21.226666666666667,17.486666666666668
2000-04-29,18.42169312169312,1.3653525263996793,21.01,15.811666666666667
2000-04-30,18.221111111111114,1.1040200711310995,19.653333333333336,15.861666666666668
2000-05-01,15.391931216931217,0.5927952353351746,16.101666666666667,13.811666666666667
2000-05-02,16.706349206349206,0.8552803544784983,17.985,14.858333333333334
2000-05-03,16.33161375661376,0.6959598683070748,17.201666666666668,14.768333333333334
2000-05-04,17.88828042328042,0.8509381671991767,19.205000000000002,15.935
2000-05-05,17.972698412698417,0.8190986587394725,19.136666666666667,16.12
2000-05-06,19.154629629629632,0.8765357117696042,20.436666666666667,17.078333333333333
2000-05-07,17.490079365079364,0.8058154166834216,18.581666666666667,15.66
2000-05-08,18.600767195767197,0.7922687393340712,19.706666666666667,16.693333333333335
2000-05-09,18.759708994708994,0.8522182146220284,19.99666666666667,16.77
2000-05-10,16.299973544973547,0.920610299646448,17.851666666666667,14.503333333333334
2000-05-11,16.892116402116404,0.762255610723973,18.03,15.193333333333335
2000-05-12,16.927063492063493,0.8427552400061498,18.1,15.225000000000001
2000-05-13,15.869735449735451,0.602549931800661,16.686666666666667,14.520000000000001
2000-05-14,15.769365079365082,0.6717817938390678,16.678333333333335,14.273333333333333
2000-05-15,16.394497354497357,0.6553880358278055,17.281666666666666,14.965000000000002
2000-05-16,18.907777777777778,0.7869555451118972,20.033333333333335,17.14
2000-05-17,20.2355291005291,0.7302309210152461,21.240000000000002,18.470000000000002
2000-05-18,15.526587301587302,0.8285539361408419,17.281666666666666,14.020000000000001
2000-05-19,14.738095238095237,0.6527659139173753,15.708333333333334,13.25
2000-05-20,13.128201058201059,0.49806444601058664,13.895000000000001,12.145000000000001
2000-05-21,16.92367724867725,0.7005026010429335,17.865000000000002,15.533333333333335
2000-05-22,19.787407407407407,0.9343719078813849,21.135,17.68
2000-05-23,14.54968253968254,0.7132760853964533,15.836666666666668,13.116666666666667
2000-05-24,12.851507936507936,0.36795884794608363,13.415000000000001,11.981666666666667
2000-05-25,13.791560846560847,0.43836274198888087,14.418333333333335,12.620000000000001
2000-05-26,12.63830687830688,0.4051243077963895,13.32,11.691666666666668
2000-05-27,16.63640211640212,0.46186935232797105,17.273333333333333,15.461666666666668
2000-05-28,14.70071428571429,0.46096600454308906,15.335,13.401666666666667
2000-05-29,16.394814814814815,0.756049214960175,17.623333333333335,14.915000000000001
2000-05-30,13.334761904761905,0.4357592713932662,14.006666666666668,12.458333333333334
2000-05-31,15.828068783068785,0.7170388603076462,16.805,14.250000000000002
2000-06-01,14.724021164021165,0.4976958048753596,15.501666666666667,13.555000000000001
2000-06-02,13.016957671957673,0.3636666035822791,13.653333333333334,12.256666666666668
2000-06-03,16.054576719576723,0.7349810714100313,17.678333333333335,14.645000000000001
2000-06-04,13.358915343915344,0.38713130707552373,13.938333333333334,12.518333333333334
2000-06-05,14.665185185185189,0.5575734868335067,15.535,13.543333333333335
2000-06-06,13.844285714285714,0.4628784941838722,14.49,12.831666666666667
2000-06-07,13.952566137566137,0.3728335214154947,14.585,13.273333333333333
2000-06-08,14.333121693121695,0.3959260673399135,15.085,13.343333333333334
2000-06-09,11.863042328042328,0.5158227054561177,12.876666666666667,11.078333333333335
2000-06-10,14.318333333333333,0.4524714612883594,14.978333333333333,13.275
2000-06-11,14.272962962962964,0.42941343082374644,14.918333333333335,13.363333333333335
2000-06-12,14.161031746031746,0.4135462445080198,14.838333333333335,13.096666666666668
2000-06-13,13.89415343915344,0.41496997118529755,14.548333333333334,13.045000000000002
2000-06-14,12.464206349206352,0.4235935184629833,13.166666666666668,11.655000000000001
2000-06-15,12.445132275132275,0.427567388129846,13.221666666666668,11.373333333333335
2000-06-16,13.793915343915346,0.4405938511679014,14.430000000000001,12.881666666666668
2000-06-17,11.715291005291004,0.3762916074930618,12.406666666666668,11.025
2000-06-18,11.63431216931217,0.35752586948009596,12.246666666666668,10.871666666666668
2000-06-19,8.755079365079364,0.4101931437968447,9.601666666666667,8.110000000000001
2000-06-20,12.342513227513228,0.38153210042169894,12.98,11.56
2000-06-21,13.878915343915343,0.439477519547752,14.528333333333334,12.678333333333335
2000-06-22,14.415555555555558,0.42636480724095355,14.98,13.278333333333334
2000-06-23,12.680899470899472,0.42084307185513675,13.290000000000001,11.818333333333333
2000-06-24,11.78468253968254,0.44666102590046175,12.456666666666667,10.930000000000001
2000-06-25,12.228280423280424,0.48531794413631857,12.958333333333334,11.288333333333334
2000-06-26,12.528333333333334,0.44639611169470916,13.270000000000001,11.608333333333334
2000-06-27,11.714788359788361,0.40984720903022764,12.316666666666668,10.651666666666667
2000-06-28,10.998571428571429,0.3863082010559366,11.628333333333334,10.148333333333333
2000-06-29,11.860714285714286,0.38721996928197444,12.648333333333333,11.063333333333334
2000-06-30,13.283703703703706,0.3995364867843697,13.896666666666668,12.371666666666668
2000-07-01,11.635529100529101,0.4315733311483115,12.3,10.610000000000001
2000-07-02,12.258809523809525,0.41412211694134965,12.860000000000001,11.365
2000-07-03,12.870925925925926,0.4653254325538868,13.65,11.840000000000002
2000-07-04,14.890925925925925,0.432191390928952,15.623333333333335,13.963333333333335
2000-07-05,12.566058201058203,0.3786426027252182,13.171666666666667,11.691666666666668
2000-07-06,12.430291005291007,0.5228344553459279,13.430000000000001,11.171666666666667
2000-07-07,12.617910052910053,0.3721454514829287,13.206666666666667,11.883333333333335
2000-07-08,10.57351851851852,0.33761275614800845,11.153333333333334,9.883333333333335
2000-07-09,10.890529100529102,0.36018352481998434,11.555000000000001,10.078333333333333
2000-07-10,11.720132275132276,0.3423988543330945,12.278333333333334,10.913333333333334
2000-07-11,11.00793650793651,0.35904005788285676,11.65,10.108333333333334
2000-07-12,11.185158730158731,0.387338714717978,11.898333333333333,10.276666666666667
2000-07-13,14.292883597883598,0.3863123497902431,14.923333333333334,13.348333333333334
2000-07-14,11.885396825396825,0.35979046840340706,12.693333333333333,11.148333333333333
2000-07-15,12.880608465608466,0.40590790321147097,13.588333333333335,11.935
2000-07-16,15.654153439153442,0.3427609747387659,16.220000000000002,15.008333333333335
2000-07-17,12.685661375661377,0.342770193592944,13.236666666666668,12.031666666666668
2000-07-18,12.16568783068783,0.36071512292225555,12.818333333333333,11.298333333333334
2000-07-19,14.700608465608465,0.3750491210141458,15.338333333333335,13.803333333333335
2000-07-20,11.63957671957672,0.3786046003532434,12.353333333333333,10.67
2000-07-21,11.071693121693121,0.41061902038237197,11.701666666666668,10.110000000000001
2000-07-22,11.294047619047621,0.4472447213393758,12.001666666666667,10.156666666666668
2000-07-23,13.755396825396828,0.38999341041393093,14.33,12.876666666666667
2000-07-24,14.84851851851852,0.4363430392402244,15.486666666666668,14.010000000000002
2000-07-25,15.132671957671958,0.4780836543656901,15.923333333333334,13.993333333333334
2000-07-26,14.94095238095238,0.38495066156817265,15.573333333333334,14.155000000000001
2000-07-27,14.218597883597885,0.4078585628153892,14.876666666666667,13.341666666666667
2000-07-28,14.270661375661376,0.3366301960028157,14.855,13.575000000000001
2000-07-29,14.521031746031747,0.47848963474860595,15.213333333333335,13.450000000000001
2000-07-30,12.172645502645505,0.4225100976555084,12.8,11.206666666666667
2000-07-31,10.870899470899472,0.4011174674557726,11.716666666666667,10.135
2000-08-01,12.687592592592594,0.4495652198838978,13.503333333333334,11.608333333333334
2000-08-02,13.37325396825397,0.41359112849183,14.073333333333334,12.5
2000-08-03,16.424206349206347,0.6112579085693794,17.223333333333333,15.020000000000001
2000-08-04,11.406666666666666,0.5851035121493062,12.215000000000002,10.226666666666667
2000-08-05,11.023121693121693,0.4009040150491074,11.646666666666668,10.058333333333334
2000-08-06,12.960026455026457,0.5951634497581296,14.196666666666667,11.868333333333334
2000-08-07,14.381587301587302,0.6857501092935163,15.581666666666667,12.985000000000001
2000-08-08,15.727804232804234,0.5627879882334876,16.61,14.57
2000-08-09,13.840105820105821,0.512836191019844,14.595,12.690000000000001
2000-08-10,18.93171957671958,0.6709995418832871,19.94666666666667,17.23166666666667
2000-08-11,16.451031746031745,0.6855517885062455,17.811666666666667,14.853333333333333
2000-08-12,13.785873015873015,0.7412967603283236,15.193333333333335,12.33
2000-08-13,14.095105820105822,0.8640013897561265,15.725000000000001,12.495000000000001
2000-08-14,11.205661375661377,0.5906945617048943,12.421666666666667,9.946666666666667
2000-08-15,14.448068783068786,0.7701843732599767,15.453333333333335,12.983333333333334
2000-08-16,12.343703703703705,0.5118937627846398,13.215000000000002,11.3
2000-08-17,16.795026455026452,0.6695268336355013,17.658333333333335,15.280000000000001
2000-08-18,15.681428571428574,1.0772718030594315,17.6,13.393333333333334
2000-08-19,13.469444444444445,0.5886588349680065,14.420000000000002,12.186666666666667
2000-08-20,13.928783068783071,0.7972439412090021,15.113333333333335,12.225000000000001
2000-08-21,14.60989417989418,0.7283096852441601,16.011666666666667,13.226666666666668
2000-08-22,14.456904761904763,0.7166750250000384,15.733333333333334,13.046666666666667
2000-08-23,13.812989417989417,0.61676047897395,14.788333333333334,12.608333333333334
2000-08-24,13.908068783068781,0.8193172732285635,15.485000000000001,12.363333333333333
2000-08-25,13.235158730158732,0.8907388840940921,15.031666666666668,11.465
2000-08-26,13.41910052910053,0.5314672898624371,14.260000000000002,12.296666666666667
2000-08-27,12.777195767195767,0.63502251938272,13.873333333333335,11.391666666666667
2000-08-28,11.140502645502648,0.4555207724739441,11.885000000000002,10.180000000000001
2000-08-29,12.504126984126984,0.5968654051939679,13.478333333333333,11.263333333333334
2000-08-30,12.659576719576721,0.6381858774148353,13.866666666666667,11.366666666666667
2000-08-31,15.430873015873017,0.5848601980363902,16.371666666666666,14.051666666666668
2000-09-01,15.592804232804236,0.6779746542970532,16.483333333333334,14.110000000000001
2000-09-02,16.794391534391533,0.6638634385496553,17.73,15.436666666666667
2000-09-03,16.451613756613757,0.7871954755823015,17.508333333333333,14.72
2000-09-04,17.91246031746032,1.0273986798546586,19.33666666666667,15.646666666666668
2000-09-05,15.66579365079365,1.1521389837355933,17.313333333333336,13.353333333333333
2000-09-06,11.80547619047619,0.6105080306020382,12.625,10.423333333333334
2000-09-07,14.64920634920635,0.9437999601755728,16.323333333333334,12.636666666666667
2000-09-08,10.069947089947089,0.4511844072378446,10.71,9.011666666666667
2000-09-09,11.127751322751324,0.5399329730700869,11.81,9.74
2000-09-10,9.603703703703703,0.620611395964574,10.763333333333334,8.301666666666668
2000-09-11,9.815000000000001,0.6340306659472806,11.053333333333335,8.526666666666667
2000-09-12,11.109285714285715,0.6915449765001187,12.308333333333334,9.545
2000-09-13,10.595846560846562,0.5483875572661753,11.491666666666667,9.471666666666668
2000-09-14,12.621005291005293,0.6065343436483341,13.625,11.251666666666667
2000-09-15,14.44873015873016,1.0248749531967782,16.285,12.403333333333334
2000-09-16,15.059814814814816,0.9671150260661631,16.986666666666668,13.245000000000001
2000-09-17,14.607989417989419,0.8429020562504467,16.005000000000003,12.958333333333334
2000-09-18,15.026084656084658,0.98002749658768,17.05,13.21
2000-09-19,13.60473544973545,0.7905289907498518,14.936666666666667,11.971666666666668
2000-09-20,13.691772486772487,0.8337687155255074,15.071666666666667,11.91
2000-09-21,14.775608465608467,0.9553611052423135,16.62666666666667,12.975000000000001
2000-09-22,13.980687830687831,0.6959872154986916,15.175,12.488333333333333
2000-09-23,15.174047619047622,0.731482797055755,16.346666666666668,13.723333333333334
2000-09-24,17.75751322751323,0.8139042943997269,19.03666666666667,15.931666666666668
2000-09-25,21.173333333333336,0.8697265884312949,22.325000000000003,19.05666666666667
2000-09-26,22.565529100529105,1.115307505203718,24.058333333333334,19.758333333333333
2000-09-27,22.035370370370373,1.3572496064538337,23.858333333333334,18.903333333333336
2000-09-28,14.805661375661378,0.911157593649876,16.635,13.025
2000-09-29,18.433650793650795,1.1240025504571216,20.23166666666667,15.976666666666668
2000-09-30,20.609920634920638,1.2163246032364874,22.443333333333335,17.813333333333336
2000-10-01,19.177486772486777,2.027659550217615,22.691666666666666,15.051666666666668
2000-10-02,12.60314814814815,0.8889492098139498,14.588333333333335,10.983333333333334
2000-10-03,16.094550264550264,1.1838614294577632,18.191666666666666,13.665000000000001
2000-10-04,18.461534391534393,1.2061392158039284,20.526666666666667,15.796666666666667
2000-10-05,19.710476190476193,1.485861392120275,22.323333333333334,16.565
2000-10-06,19.551322751322754,1.301863951973133,21.815,16.665000000000003
2000-10-07,19.63050264550265,1.4873543274874508,22.21166666666667,16.51
2000-10-08,13.513703703703706,0.9720439493898234,15.586666666666668,11.493333333333334
2000-10-09,17.74936507936508,1.1640350678582798,19.84166666666667,15.165000000000001
2000-10-10,18.282089947089943,1.3984973028916556,20.84166666666667,15.371666666666668
2000-10-11,15.417380952380954,1.2678314302979312,18.076666666666668,12.96
2000-10-12,15.536216931216932,1.0382699627510548,17.32166666666667,13.376666666666667
2000-10-13,18.13915343915344,1.3594170822881844,20.668333333333333,15.305000000000001
2000-10-14,18.96116402116402,1.6082416602138256,21.78666666666667,15.518333333333334
2000-10-15,18.62666666666667,1.370280742099703,20.763333333333335,15.553333333333335
2000-10-16,24.310317460317464,1.5470780006632032,26.708333333333336,20.538333333333334
2000-10-17,23.019232804232807,1.532487828349224,25.69666666666667,19.491666666666667
2000-10-18,23.28314814814815,2.086289883302484,26.733333333333334,18.818333333333335
2000-10-19,21.658756613756612,2.0647097956881013,25.42666666666667,17.428333333333335
2000-10-20,21.306243386243388,2.1000766755182787,25.08666666666667,17.191666666666666
2000-10-21,15.865740740740742,1.5457276494565064,19.14,12.981666666666667
2000-10-22,19.062857142857144,1.3102143297266728,20.8,16.046666666666667
2000-10-23,22.107248677248677,1.8912492059405903,25.118333333333336,18.018333333333334
2000-10-24,16.136216931216932,1.1771774153569894,18.686666666666667,13.818333333333333
2000-10-25,19.122830687830692,1.5908479330019456,21.68,15.676666666666668
2000-10-26,21.80208994708995,1.5334415641654644,24.253333333333334,18.296666666666667
2000-10-27,24.996164021164024,1.567469135777664,27.51,21.265
2000-10-28,26.404629629629632,1.868168175502835,29.08666666666667,22.101666666666667
2000-10-29,25.216084656084657,2.2963607078962696,28.87166666666667,20.16
2000-10-30,17.651560846560848,1.5407410455367745,20.548333333333336,14.786666666666667
2000-10-31,18.43666666666667,1.384985276155508,20.986666666666668,15.468333333333334
2000-11-01,22.130476190476195,1.8318215129836148,25.14,18.138333333333335
2000-11-02,20.273068783068783,1.9758461051528597,24.023333333333333,16.496666666666666
2000-11-03,20.18767195767196,1.6728700042496996,23.093333333333334,16.485
2000-11-04,18.14431216931217,1.5462911659588743,20.741666666666667,15.145000000000001
2000-11-05,20.406190476190478,1.7058620640920061,23.34,16.775000000000002
2000-11-06,20.29939153439154,1.7537527487772264,23.491666666666667,16.515
2000-11-07,19.670026455026456,1.619504177941173,22.59166666666667,16.208333333333336
2000-11-08,19.12314814814815,1.695866411182703,22.298333333333336,15.478333333333333
2000-11-09,16.39309523809524,1.459466056152118,19.236666666666668,13.598333333333334
2000-11-10,18.389285714285716,1.8134267919204305,21.991666666666667,14.791666666666668
2000-11-11,16.37410052910053,1.6113692137372861,19.568333333333335,13.010000000000002
2000-11-12,17.38695767195767,1.389558458910737,19.77,14.365
2000-11-13,17.07140211640212,1.4430453604708595,19.666666666666668,14.115
2000-11-14,21.396031746031746,1.694596803677653,24.403333333333336,17.575000000000003
2000-11-15,24.02904761904762,2.028484823771701,27.42,19.483333333333334
2000-11-16,26.354576719576723,2.005946692023327,29.471666666666668,21.603333333333335
2000-11-17,27.0105291005291,2.4808333502246827,31.110000000000003,21.533333333333335
2000-11-18,24.014285714285716,2.0488341140778874,27.451666666666668,19.37666666666667
2000-11-19,23.072486772486773,1.8491087245540372,26.093333333333334,18.776666666666667
2000-11-20,24.955687830687832,2.2183135592542214,28.611666666666668,20.02166666666667
2000-11-21,23.869417989417993,1.984144428847474,27.058333333333334,19.310000000000002
2000-11-22,25.816825396825397,2.131360440963023,29.28166666666667,20.941666666666666
2000-11-23,24.258941798941798,1.896525559456249,27.35666666666667,19.805
2000-11-24,26.628518518518522,2.2279938166853,30.16166666666667,21.555
2000-11-25,26.655925925925928,2.16760388313001,30.188333333333336,21.755000000000003
2000-11-26,24.84775132275132,2.361958413025421,28.868333333333336,19.893333333333334
2000-11-27,24.610317460317464,2.257011549325091,28.305000000000003,19.695
2000-11-28,26.382301587301587,2.079221581138458,29.46,21.406666666666666
2000-11-29,28.12537037037037,2.4486092846682084,31.861666666666668,22.468333333333334
2000-11-30,28.806640211640214,2.72756232770302,33.09666666666667,22.706666666666667
2000-12-01,26.751005291005292,2.299081684238498,30.416666666666668,21.57
2000-12-02,25.543994708994706,1.9751304187439986,28.653333333333336,20.951666666666668
2000-12-03,24.651084656084656,2.1455644776090086,28.1,19.89666666666667
2000-12-04,26.591772486772488,2.164226706581211,30.060000000000002,21.64666666666667
2000-12-05,29.345873015873014,2.447909482387618,33.11,23.738333333333333
2000-12-06,27.75542328042328,2.4176869396789162,31.78166666666667,22.358333333333334
2000-12-07,26.91084656084656,2.0956152231278717,30.041666666666668,22.020000000000003
2000-12-08,26.465396825396827,2.109637177910881,29.791666666666668,21.64166666666667
2000-12-09,29.823439153439157,2.042836666659973,32.68,24.828333333333337
2000-12-10,27.133068783068783,2.32694136214316,30.983333333333334,21.975
2000-12-11,25.806825396825403,2.147624722830639,29.408333333333335,21.05166666666667
2000-12-12,25.638068783068785,2.1758401083091417,29.450000000000003,20.971666666666668
2000-12-13,24.07193121693122,2.1135866481122587,27.713333333333335,19.575000000000003
2000-12-14,18.86240740740741,1.508867842904917,21.875,15.848333333333334
2000-12-15,23.25603174603175,1.7493413834606824,26.18166666666667,19.35666666666667
2000-12-16,28.789682539682545,1.9658104103430092,31.823333333333334,24.155
2000-12-17,30.772010582010584,2.1076856327544236,33.60333333333334,25.490000000000002
2000-12-18,30.453888888888894,2.0972597599920313,33.223333333333336,25.201666666666668
2000-12-19,29.556322751322757,2.5883242479616873,33.17,23.748333333333335
2000-12-20,25.901031746031748,2.7416434107273657,30.775000000000002,20.173333333333336
2000-12-21,25.657407407407412,2.282061530829497,29.343333333333334,20.60666666666667
2000-12-22,25.72857142857143,2.041241038825162,28.87166666666667,20.986666666666668
2000-12-23,26.823121693121696,2.38277805519588,30.823333333333334,21.73166666666667
2000-12-24,25.140396825396827,2.2745194021946573,29.130000000000003,20.471666666666668
2000-12-25,21.97232804232804,1.6066635255321375,24.46166666666667,18.39666666666667
2000-12-26,22.324021164021165,1.9554362480497813,25.848333333333336,18.34
2000-12-27,24.00042328042328,1.91166854569348,27.123333333333335,19.866666666666667
