Fecha,PET_Suma,PET_Promedio,PET_Desviacion,PET_Maximo,PET_Minimo
2000-03-13,227.256,3.6072380952380954,0.4801792229655511,5.388,2.54
2000-03-14,218.023,3.46068253968254,0.4862569647078418,5.187,2.38
2000-03-15,267.558,4.246952380952381,0.4682457104464214,5.929,3.141
2000-03-16,219.154,3.4786349206349207,0.469109196398481,5.175,2.4290000000000003
2000-03-17,247.285,3.92515873015873,0.41802951237614205,5.472,3.0180000000000002
2000-03-18,273.274,4.33768253968254,0.42468194729915704,5.888,3.376
2000-03-19,281.14,4.462539682539682,0.4552316983898934,6.061,3.358
2000-03-20,221.256,3.512,0.4199763031863765,5.056,2.625
2000-03-21,210.75799999999998,3.345365079365079,0.42073353561000876,4.844,2.369
2000-03-22,258.88300000000004,4.109253968253969,0.4008104475499676,5.539,3.193
2000-03-23,233.428,3.705206349206349,0.44279624318139893,5.215,2.58
2000-03-24,190.286,3.020412698412698,0.403172011615218,4.456,2.086
2000-03-25,254.70699999999997,4.042968253968254,0.37204637738956337,5.34,3.141
2000-03-26,220.96799999999996,3.5074285714285707,0.43194909732020154,4.915,2.361
2000-03-27,184.82299999999998,2.9336984126984125,0.37807354768324897,4.245,2.052
2000-03-28,188.65800000000002,2.9945714285714287,0.3295042314580388,4.212,2.313
2000-03-29,237.961,3.7771587301587304,0.3371341500385226,4.9670000000000005,2.999
2000-03-30,244.99900000000002,3.888873015873016,0.3824130357437852,5.181,2.894
2000-03-31,213.494,3.3887936507936507,0.36044523431974324,4.594,2.46
2000-04-01,229.887,3.649,0.3524975740094387,4.871,2.807
2000-04-02,261.279,4.147285714285714,0.3869024087840531,5.409,3.157
2000-04-03,194.062,3.0803492063492066,0.37561539594906557,4.328,2.1710000000000003
2000-04-04,195.64700000000002,3.1055079365079368,0.340692053523174,4.257,2.253
2000-04-05,203.43400000000003,3.2291111111111115,0.3287415693220934,4.336,2.399
2000-04-06,205.23000000000002,3.257619047619048,0.2966766947781537,4.269,2.5300000000000002
2000-04-07,200.22400000000002,3.1781587301587306,0.3168915094681312,4.242,2.384
2000-04-08,159.53,2.5322222222222224,0.29351127959961704,3.5740000000000003,1.865
2000-04-09,168.14800000000002,2.6690158730158733,0.31139172961377265,3.702,1.983
2000-04-10,154.265,2.4486507936507933,0.2714130664837275,3.379,1.815
2000-04-11,186.85399999999998,2.9659365079365076,0.2457056487141224,3.821,2.43
2000-04-12,205.60900000000004,3.2636349206349213,0.24646679814951356,4.112,2.66
2000-04-13,206.45300000000003,3.2770317460317466,0.2845832356970602,4.199,2.532
2000-04-14,121.14,1.9228571428571428,0.27736331437893025,2.835,1.208
2000-04-15,122.94200000000001,1.9514603174603176,0.25151022102976034,2.827,1.427
2000-04-16,164.007,2.603285714285714,0.2571491092714361,3.472,1.984
2000-04-17,164.03500000000003,2.6037301587301593,0.2719852474027529,3.479,1.9140000000000001
2000-04-18,164.12,2.6050793650793653,0.2519732476091619,3.476,2.061
2000-04-19,160.187,2.542650793650794,0.2278913106801071,3.327,2.021
2000-04-20,132.95800000000003,2.110444444444445,0.23003752473584854,2.88,1.597
2000-04-21,159.258,2.527904761904762,0.21052441809026548,3.237,2.028
2000-04-22,155.572,2.4693968253968253,0.20028571176978216,3.1470000000000002,1.988
2000-04-23,165.506,2.627079365079365,0.19605630075634792,3.2600000000000002,2.132
2000-04-24,167.786,2.6632698412698415,0.20815220364940124,3.3120000000000003,2.094
2000-04-25,119.333,1.8941746031746032,0.20115654013905576,2.595,1.448
2000-04-26,119.60300000000001,1.8984603174603176,0.18404466550673648,2.539,1.5210000000000001
2000-04-27,126.59,2.0093650793650792,0.1796918262786121,2.609,1.589
2000-04-28,129.414,2.054190476190476,0.18186789703735268,2.6670000000000003,1.6400000000000001
2000-04-29,139.65300000000002,2.216714285714286,0.16740260647033317,2.769,1.807
2000-04-30,122.96000000000002,1.951746031746032,0.19365473844537912,2.496,1.446
2000-05-01,111.624,1.7718095238095237,0.19029241134122757,2.4,1.329
2000-05-02,95.328,1.5131428571428571,0.15261756926703948,2.059,1.283
2000-05-03,110.97,1.7614285714285713,0.14648102041699337,2.269,1.502
2000-05-04,109.32499999999999,1.7353174603174601,0.14247336987559728,2.234,1.493
2000-05-05,120.07400000000001,1.905936507936508,0.14071031516614088,2.395,1.621
2000-05-06,119.226,1.8924761904761904,0.13539569958035083,2.347,1.6340000000000001
2000-05-07,117.91899999999998,1.8717301587301585,0.1337439162062971,2.319,1.595
2000-05-08,108.23400000000001,1.7180000000000002,0.12871883965659295,2.158,1.468
2000-05-09,114.37100000000001,1.8154126984126986,0.12975674859907782,2.226,1.557
2000-05-10,116.496,1.849142857142857,0.12226290396958037,2.251,1.608
2000-05-11,94.894,1.5062539682539684,0.12939921839929405,1.95,1.2690000000000001
2000-05-12,96.658,1.5342539682539682,0.11912044967960794,1.941,1.316
2000-05-13,100.39500000000001,1.5935714285714286,0.11959942590053248,1.983,1.366
2000-05-14,87.77799999999999,1.3933015873015873,0.11110407460712624,1.7810000000000001,1.244
2000-05-15,88.5,1.4047619047619047,0.1107320108699039,1.7850000000000001,1.203
2000-05-16,87.96700000000001,1.3963015873015876,0.10659918027628408,1.7630000000000001,1.221
2000-05-17,104.70200000000001,1.661936507936508,0.10154362156171597,2.0020000000000002,1.488
2000-05-18,112.33,1.783015873015873,0.10118668775977106,2.113,1.62
2000-05-19,81.06299999999999,1.2867142857142855,0.10309810839510358,1.618,1.117
2000-05-20,79.42,1.2606349206349206,0.10498485175495356,1.582,1.113
2000-05-21,72.856,1.1564444444444444,0.09382519676771738,1.474,1.0230000000000001
2000-05-22,91.673,1.455126984126984,0.09358698391107162,1.7590000000000001,1.323
2000-05-23,101.32900000000001,1.6083968253968255,0.09647296515498482,1.9020000000000001,1.405
2000-05-24,77.7,1.2333333333333334,0.09170501362417173,1.522,1.098
2000-05-25,57.643,0.914968253968254,0.08925155607624295,1.211,0.787
2000-05-26,61.131,0.9703333333333334,0.08847508841386524,1.268,0.842
2000-05-27,64.751,1.027793650793651,0.08025537785079136,1.299,0.93
2000-05-28,88.00999999999999,1.3969841269841268,0.07922992301162687,1.655,1.29
2000-05-29,70.32600000000001,1.1162857142857143,0.08538826888153334,1.4000000000000001,0.998
2000-05-30,76.638,1.2164761904761905,0.0832399204332963,1.48,1.092
2000-05-31,62.92700000000001,0.99884126984127,0.07348884082207059,1.228,0.904
2000-06-01,79.34700000000001,1.2594761904761906,0.07823364622309602,1.494,1.147
2000-06-02,75.63900000000001,1.2006190476190477,0.07202852798396905,1.436,1.103
2000-06-03,54.08200000000001,0.8584444444444446,0.06988829585636805,1.1,0.75
2000-06-04,58.711000000000006,0.931920634920635,0.07942777523613484,1.19,0.811
2000-06-05,41.959,0.6660158730158731,0.06596812411188466,0.876,0.5640000000000001
2000-06-06,70.75099999999999,1.1230317460317458,0.0657556728807408,1.325,1.022
2000-06-07,69.048,1.096,0.0653508237035323,1.29,0.99
2000-06-08,71.54599999999999,1.1356507936507936,0.06906062639751928,1.368,1.0210000000000001
2000-06-09,68.35400000000001,1.0849841269841272,0.07159375960734311,1.291,0.968
2000-06-10,46.653000000000006,0.7405238095238096,0.0785616444124556,0.9460000000000001,0.611
2000-06-11,66.622,1.0574920634920635,0.06714681214664094,1.286,0.9480000000000001
2000-06-12,58.476,0.9281904761904761,0.06478017949441635,1.1300000000000001,0.8170000000000001
2000-06-13,47.93000000000001,0.7607936507936509,0.07227464345586014,0.9490000000000001,0.651
2000-06-14,42.309,0.6715714285714285,0.0643143851409187,0.845,0.5690000000000001
2000-06-15,49.348000000000006,0.7833015873015874,0.06719260043364916,0.99,0.667
2000-06-16,54.275999999999996,0.8615238095238095,0.06550217666148424,1.047,0.748
2000-06-17,65.277,1.0361428571428573,0.06286565598916347,1.23,0.925
2000-06-18,62.707,0.9953492063492063,0.06357227076706656,1.194,0.885
2000-06-19,62.41799999999999,0.9907619047619046,0.06381464087513675,1.186,0.879
2000-06-20,47.06,0.746984126984127,0.06564563164747958,0.9540000000000001,0.63
2000-06-21,48.288,0.7664761904761904,0.06638245540417685,0.966,0.652
2000-06-22,46.668000000000006,0.7407619047619048,0.07479022818050843,0.9510000000000001,0.619
2000-06-23,50.30500000000001,0.7984920634920636,0.07738603971880877,0.995,0.682
2000-06-24,44.724000000000004,0.7099047619047619,0.06126178909174207,0.896,0.61
2000-06-25,45.158,0.7167936507936508,0.06472068404934055,0.929,0.602
2000-06-26,50.878,0.8075873015873016,0.06395500276313695,1.0090000000000001,0.6930000000000001
2000-06-27,49.143,0.7800476190476191,0.060775263496436,0.991,0.676
2000-06-28,44.468999999999994,0.7058571428571427,0.0691749236936855,0.892,0.583
2000-06-29,45.843,0.7276666666666667,0.06602644972654567,0.9420000000000001,0.609
2000-06-30,46.941,0.7450952380952381,0.06510229174170964,0.9440000000000001,0.635
2000-07-01,47.909000000000006,0.7604603174603175,0.0717307189727223,0.9570000000000001,0.643
2000-07-02,56.129,0.8909365079365079,0.05930011724495838,1.073,0.792
2000-07-03,59.62200000000001,0.9463809523809525,0.060779181004167994,1.1360000000000001,0.843
2000-07-04,57.986000000000004,0.9204126984126985,0.0700271228452834,1.177,0.808
2000-07-05,69.138,1.0974285714285714,0.06447313068634768,1.325,0.995
2000-07-06,54.003,0.8571904761904762,0.06551477650914399,1.08,0.747
2000-07-07,45.73,0.7258730158730158,0.09297661287494917,0.93,0.5760000000000001
2000-07-08,62.876000000000005,0.9980317460317462,0.06075346178756889,1.182,0.895
2000-07-09,58.995000000000005,0.9364285714285715,0.06253651994259524,1.1360000000000001,0.8280000000000001
2000-07-10,63.537,1.0085238095238096,0.06296757975159313,1.21,0.899
2000-07-11,67.754,1.0754603174603174,0.0650415802041646,1.2730000000000001,0.962
2000-07-12,67.11500000000001,1.0653174603174604,0.062454256376821594,1.2710000000000001,0.9570000000000001
2000-07-13,67.623,1.0733809523809525,0.06212721934241025,1.285,0.968
2000-07-14,78.021,1.2384285714285714,0.06543279947522904,1.471,1.124
2000-07-15,67.333,1.0687777777777778,0.06180472177072693,1.2550000000000001,0.96
2000-07-16,73.775,1.171031746031746,0.06307112846745111,1.3860000000000001,1.067
2000-07-17,85.051,1.3500158730158731,0.0650773634999979,1.561,1.237
2000-07-18,69.343,1.1006825396825397,0.06120427036580317,1.278,0.994
2000-07-19,74.88499999999999,1.1886507936507935,0.06614754041190588,1.429,1.075
2000-07-20,84.834,1.3465714285714285,0.06881876688619873,1.594,1.228
2000-07-21,58.129000000000005,0.9226825396825398,0.06680434008256854,1.123,0.81
2000-07-22,70.38900000000001,1.1172857142857144,0.0625521822976951,1.313,1.008
2000-07-23,71.38399999999999,1.133079365079365,0.0627047254206018,1.346,1.027
2000-07-24,81.30000000000001,1.2904761904761906,0.06572787989134701,1.5090000000000001,1.18
2000-07-25,85.856,1.3627936507936507,0.06461194511660419,1.568,1.249
2000-07-26,91.15,1.446825396825397,0.07292974215989796,1.721,1.324
2000-07-27,90.668,1.4391746031746033,0.06654549456623456,1.663,1.322
2000-07-28,85.702,1.3603492063492064,0.06613674115887591,1.597,1.245
2000-07-29,89.983,1.4283015873015874,0.06705142184982843,1.651,1.309
2000-07-30,92.946,1.4753333333333334,0.0674146138365426,1.693,1.359
2000-07-31,79.77799999999999,1.2663174603174603,0.07058369464051574,1.493,1.151
2000-08-01,69.518,1.1034603174603175,0.0683970261575809,1.313,0.983
2000-08-02,74.56700000000001,1.1836031746031748,0.06921063770024284,1.3960000000000001,1.073
2000-08-03,91.983,1.460047619047619,0.07305084738628893,1.711,1.323
2000-08-04,109.90700000000001,1.7445555555555556,0.07007632523202605,1.948,1.615
2000-08-05,80.18,1.2726984126984129,0.07395121406016629,1.526,1.145
2000-08-06,68.026,1.0797777777777777,0.07777714285455135,1.312,0.966
2000-08-07,61.166,0.9708888888888888,0.09980268010383433,1.244,0.799
2000-08-08,90.171,1.4312857142857145,0.07827230217632454,1.665,1.304
2000-08-09,105.185,1.6696031746031745,0.07351309994101574,1.9020000000000001,1.5290000000000001
2000-08-10,98.94,1.5704761904761904,0.06839587315659192,1.7790000000000001,1.447
2000-08-11,132.612,2.1049523809523807,0.0808621065277726,2.361,1.95
2000-08-12,110.14500000000001,1.7483333333333335,0.08809194331033046,2.033,1.563
2000-08-13,87.773,1.3932222222222221,0.07971127351397957,1.6360000000000001,1.225
2000-08-14,93.713,1.4875079365079364,0.10939325782536492,1.7750000000000001,1.307
2000-08-15,64.072,1.0170158730158732,0.10778071389506524,1.334,0.866
2000-08-16,103.505,1.642936507936508,0.08971115430565539,1.9120000000000001,1.5010000000000001
2000-08-17,82.958,1.3167936507936508,0.1062648919506103,1.663,1.154
2000-08-18,118.27700000000002,1.8774126984126986,0.08864028159527698,2.1430000000000002,1.744
2000-08-19,118.699,1.884111111111111,0.10750092079503926,2.1550000000000002,1.686
2000-08-20,99.551,1.5801746031746031,0.08105035465636098,1.842,1.44
2000-08-21,109.46600000000001,1.7375555555555557,0.08565912099022698,2.028,1.559
2000-08-22,111.25200000000001,1.765904761904762,0.09416225683491711,2.041,1.601
2000-08-23,108.86699999999999,1.7280476190476188,0.09271862684580878,2.0,1.564
2000-08-24,101.931,1.6179523809523808,0.09046237989833535,1.897,1.472
2000-08-25,104.625,1.6607142857142858,0.11044576756805188,1.937,1.499
2000-08-26,99.85300000000001,1.5849682539682541,0.11462748060412821,1.871,1.407
2000-08-27,112.123,1.7797301587301588,0.08802005657969247,2.017,1.633
2000-08-28,109.088,1.7315555555555555,0.08692631029508127,1.994,1.58
2000-08-29,100.714,1.5986349206349206,0.08660259565509598,1.857,1.466
2000-08-30,102.86600000000001,1.632793650793651,0.09335291609700556,1.944,1.481
2000-08-31,108.74000000000001,1.7260317460317463,0.09406144028104728,2.001,1.567
2000-09-01,141.903,2.2524285714285712,0.09836580808160164,2.586,2.075
2000-09-02,143.618,2.2796507936507937,0.08413295576289868,2.528,2.128
2000-09-03,155.19,2.4633333333333334,0.08576342506782876,2.71,2.316
2000-09-04,154.538,2.452984126984127,0.09353659704170667,2.717,2.246
2000-09-05,167.558,2.6596507936507936,0.10103624349395675,2.943,2.402
2000-09-06,146.22899999999998,2.321095238095238,0.12208801330678323,2.712,2.005
2000-09-07,108.71300000000001,1.7256031746031748,0.09184485532809857,2.041,1.541
2000-09-08,126.80800000000002,2.0128253968253973,0.1108616383022764,2.344,1.744
2000-09-09,62.716,0.9954920634920635,0.1196948332703422,1.344,0.8140000000000001
2000-09-10,81.452,1.2928888888888888,0.11277440764375733,1.653,1.095
2000-09-11,89.411,1.4192222222222222,0.09296704390376509,1.736,1.2710000000000001
2000-09-12,103.093,1.6363968253968255,0.09865854852100298,1.973,1.469
2000-09-13,115.55000000000001,1.8341269841269843,0.10439356120500555,2.196,1.6300000000000001
2000-09-14,104.278,1.6552063492063493,0.09653277405950833,1.944,1.487
2000-09-15,127.082,2.017174603174603,0.09488297548844549,2.323,1.852
2000-09-16,156.31,2.4811111111111113,0.11468799789284922,2.852,2.23
2000-09-17,150.669,2.391571428571429,0.11622647763873944,2.729,2.154
2000-09-18,134.55999999999997,2.1358730158730155,0.11168357968058504,2.521,1.963
2000-09-19,139.18400000000003,2.2092698412698417,0.11842380261990801,2.566,1.973
2000-09-20,126.155,2.0024603174603173,0.10918686841749724,2.395,1.7850000000000001
2000-09-21,133.07600000000002,2.1123174603174606,0.10073205466977458,2.464,1.955
2000-09-22,149.526,2.3734285714285717,0.13405645746045983,2.765,2.124
2000-09-23,138.877,2.2043968253968256,0.13773871511203936,2.608,1.999
2000-09-24,166.37800000000001,2.640920634920635,0.10544603699076222,2.986,2.466
2000-09-25,199.577,3.1678888888888888,0.10620407296633423,3.496,2.957
2000-09-26,228.52100000000002,3.6273174603174607,0.1078239048497228,3.954,3.3850000000000002
2000-09-27,237.382,3.767968253968254,0.12890946352320404,4.144,3.379
2000-09-28,239.133,3.795761904761905,0.15211792775862495,4.216,3.339
2000-09-29,151.065,2.3978571428571427,0.12829639012388802,2.781,2.074
2000-09-30,207.18099999999998,3.2885873015873015,0.1334965233386706,3.709,2.943
2000-10-01,237.265,3.766111111111111,0.14220610027670502,4.178,3.373
2000-10-02,215.353,3.4183015873015874,0.28896886386459486,4.094,2.654
2000-10-03,122.224,1.940063492063492,0.1469650507007977,2.3770000000000002,1.684
2000-10-04,177.768,2.8217142857142856,0.1521642208713293,3.303,2.442
2000-10-05,214.619,3.4066507936507935,0.14614910398154418,3.8160000000000003,3.0020000000000002
2000-10-06,230.332,3.656063492063492,0.19114532599908785,4.142,3.125
2000-10-07,224.84300000000002,3.5689365079365083,0.1639323198535524,4.038,3.094
2000-10-08,233.963,3.7136984126984127,0.19037745589162125,4.245,3.182
2000-10-09,167.748,2.6626666666666665,0.1602480220515329,3.176,2.275
2000-10-10,220.03,3.4925396825396824,0.15719433179700076,3.984,3.098
2000-10-11,226.808,3.600126984126984,0.18240766240375686,4.095,3.11
2000-10-12,188.678,2.9948888888888887,0.2060601785356174,3.561,2.461
2000-10-13,187.152,2.9706666666666663,0.16679404656118269,3.507,2.562
2000-10-14,232.65200000000002,3.692888888888889,0.18206357786355765,4.212,3.223
2000-10-15,238.102,3.7793968253968253,0.23539898852681104,4.433,3.137
2000-10-16,218.34299999999996,3.465761904761904,0.25085002882489615,4.1930000000000005,2.765
2000-10-17,297.324,4.719428571428572,0.22082131786077336,5.29,4.03
2000-10-18,285.697,4.534873015873016,0.2246099611964756,5.0840000000000005,3.845
2000-10-19,295.811,4.6954126984126985,0.3253891752875407,5.472,3.8000000000000003
2000-10-20,274.543,4.357825396825397,0.317583661752528,5.122,3.576
2000-10-21,271.11400000000003,4.303396825396826,0.3495359072629196,5.181,3.41
2000-10-22,203.96499999999997,3.237539682539682,0.29228187229067165,4.039,2.547
2000-10-23,235.748,3.742031746031746,0.24268282051505388,4.5280000000000005,3.133
2000-10-24,287.70799999999997,4.566793650793651,0.33147722078024533,5.457,3.67
2000-10-25,180.966,2.8724761904761906,0.278082313789695,3.619,2.1
2000-10-26,251.526,3.9924761904761907,0.30584983643771924,4.902,3.1630000000000003
2000-10-27,295.334,4.68784126984127,0.26470673838121167,5.507,3.973
2000-10-28,333.634,5.295777777777778,0.2834490768880939,6.0760000000000005,4.426
2000-10-29,353.33000000000004,5.608412698412699,0.34540404841887296,6.522,4.594
2000-10-30,336.717,5.344714285714286,0.4610564965061457,6.492,4.102
2000-10-31,217.706,3.4556507936507934,0.3573432016552314,4.57,2.664
2000-11-01,238.56599999999997,3.7867619047619043,0.3162106347561382,4.769,2.969
2000-11-02,300.56600000000003,4.770888888888889,0.37372361025317924,5.87,3.801
2000-11-03,275.887,4.37915873015873,0.4419983195525481,5.642,3.303
2000-11-04,277.851,4.410333333333333,0.37304840317458954,5.5280000000000005,3.4010000000000002
2000-11-05,245.448,3.896,0.4378306913473681,5.2410000000000005,2.876
2000-11-06,290.01599999999996,4.603428571428571,0.36062096859888404,5.712,3.644
2000-11-07,288.148,4.573777777777778,0.38651809314903957,5.744,3.531
2000-11-08,284.968,4.523301587301588,0.3687422050796522,5.7090000000000005,3.556
2000-11-09,278.87,4.426507936507937,0.38952310578066085,5.61,3.375
2000-11-10,238.222,3.7813015873015874,0.40468818625297004,5.1080000000000005,2.758
2000-11-11,271.429,4.308396825396825,0.4418818178453407,5.639,3.227
2000-11-12,236.998,3.761873015873016,0.4128800314655191,5.057,2.726
2000-11-13,253.853,4.029412698412698,0.3558252038737085,5.237,3.133
2000-11-14,262.353,4.164333333333333,0.3680138023636596,5.405,3.257
2000-11-15,326.371,5.180492063492063,0.4044568716787031,6.484,4.112
2000-11-16,355.455,5.642142857142857,0.48158428549557264,7.046,4.297
2000-11-17,388.646,6.168984126984127,0.47404341412807977,7.554,4.82
2000-11-18,384.145,6.097539682539682,0.6437712012325553,7.766,4.382
2000-11-19,334.21000000000004,5.304920634920635,0.5281487976236838,6.821,3.857
2000-11-20,347.92400000000004,5.522603174603175,0.4732197227733307,6.99,4.225
2000-11-21,381.434,6.054507936507937,0.5418451683321983,7.648000000000001,4.615
2000-11-22,354.688,5.629968253968253,0.5190796179641812,7.231,4.231
2000-11-23,393.233,6.2417936507936504,0.5511212858398044,7.905,4.783
2000-11-24,361.40900000000005,5.736650793650794,0.5069938529645253,7.305,4.365
2000-11-25,411.115,6.5256349206349205,0.575222091038448,8.268,4.999
2000-11-26,400.152,6.351619047619048,0.5909359922519319,8.126,4.763
2000-11-27,358.22799999999995,5.68615873015873,0.6695871081791056,7.628,4.0040000000000004
2000-11-28,368.39099999999996,5.84747619047619,0.631905554956979,7.8,4.283
2000-11-29,399.511,6.341444444444445,0.5915403561426104,8.173,4.758
2000-11-30,429.0,6.809523809523809,0.6801059641327809,8.791,4.999
2000-12-01,426.303,6.7667142857142855,0.7775698698472897,8.907,4.666
2000-12-02,393.058,6.239015873015873,0.7065423406372238,8.266,4.3790000000000004
2000-12-03,394.221,6.257476190476191,0.6078514296637114,8.165000000000001,4.671
2000-12-04,384.743,6.107031746031746,0.6596283217098197,8.178,4.4430000000000005
2000-12-05,413.18600000000004,6.5585079365079375,0.6555633920896766,8.620000000000001,4.8580000000000005
2000-12-06,450.409,7.149349206349206,0.7210282375363444,9.265,5.255
2000-12-07,421.031,6.683031746031746,0.7469018755436366,8.872,4.743
2000-12-08,428.425,6.800396825396826,0.6491948747385082,8.883000000000001,5.142
2000-12-09,419.932,6.665587301587302,0.6641761488220932,8.787,4.9670000000000005
2000-12-10,466.354,7.402444444444444,0.6586713605427934,9.508000000000001,5.674
2000-12-11,413.793,6.568142857142857,0.7613121475065553,8.86,4.615
2000-12-12,404.60400000000004,6.422285714285715,0.688958644336104,8.617,4.699
2000-12-13,407.45300000000003,6.467507936507937,0.6910316160505656,8.691,4.774
2000-12-14,386.07000000000005,6.128095238095239,0.709317103159417,8.443,4.4430000000000005
2000-12-15,269.486,4.277555555555556,0.687388819934339,6.5200000000000005,2.695
2000-12-16,379.887,6.029952380952381,0.6068331385561329,8.168000000000001,4.6000000000000005
2000-12-17,457.41600000000005,7.26057142857143,0.658255865587614,9.473,5.581
2000-12-18,471.54600000000005,7.484857142857144,0.725163755061799,9.786,5.546
2000-12-19,458.857,7.283444444444445,0.7343523391565465,9.57,5.275
